PDX	Mouse	ERCC1FPKM	CancerType	Treatment	Day	TV
GA0044	160	27.6908	GA	Vehicle	0	176
GA0044	160	27.6908	GA	Vehicle	5	303
GA0044	160	27.6908	GA	Vehicle	8	358
GA0046	161	27.5883	GA	Vehicle	0	112
GA0046	161	27.5883	GA	Vehicle	5	145
GA0046	161	27.5883	GA	Vehicle	8	148
GA0046	161	27.5883	GA	Vehicle	12	204
GA0046	161	27.5883	GA	Vehicle	15	277
GA0046	161	27.5883	GA	Vehicle	19	309
GA0046	161	27.5883	GA	Vehicle	22	369
GA0046	162	27.5883	GA	Vehicle	0	214
GA0046	162	27.5883	GA	Vehicle	5	314
GA0046	162	27.5883	GA	Vehicle	8	330
GA0046	162	27.5883	GA	Vehicle	12	571
GA0046	162	27.5883	GA	Vehicle	15	692
GA0046	162	27.5883	GA	Vehicle	19	799
GA0046	162	27.5883	GA	Vehicle	22	838
GA0046	163	27.5883	GA	Vehicle	0	150
GA0046	163	27.5883	GA	Vehicle	5	226
GA0046	163	27.5883	GA	Vehicle	8	427
GA0046	163	27.5883	GA	Vehicle	12	476
GA0046	163	27.5883	GA	Vehicle	15	695
GA0046	163	27.5883	GA	Vehicle	19	836
GA0046	163	27.5883	GA	Vehicle	22	916
GA0046	164	27.5883	GA	Vehicle	0	84
GA0046	164	27.5883	GA	Vehicle	5	214
GA0046	164	27.5883	GA	Vehicle	8	267
GA0046	164	27.5883	GA	Vehicle	12	405
GA0046	164	27.5883	GA	Vehicle	15	430
GA0046	164	27.5883	GA	Vehicle	19	606
GA0046	164	27.5883	GA	Vehicle	22	714
GA0046	165	27.5883	GA	Vehicle	0	307
GA0046	165	27.5883	GA	Vehicle	5	396
GA0046	165	27.5883	GA	Vehicle	8	398
GA0046	165	27.5883	GA	Vehicle	12	595
GA0046	165	27.5883	GA	Vehicle	15	583
GA0046	165	27.5883	GA	Vehicle	19	590
GA0046	165	27.5883	GA	Vehicle	22	758
GA0046	166	27.5883	GA	Vehicle	0	129
GA0046	166	27.5883	GA	Vehicle	5	183
GA0046	166	27.5883	GA	Vehicle	8	186
GA0046	166	27.5883	GA	Vehicle	12	244
GA0046	166	27.5883	GA	Vehicle	15	352
GA0046	166	27.5883	GA	Vehicle	19	442
GA0046	166	27.5883	GA	Vehicle	22	469
GA0046	167	27.5883	GA	Vehicle	0	260
GA0046	167	27.5883	GA	Vehicle	5	294
GA0046	167	27.5883	GA	Vehicle	8	284
GA0046	167	27.5883	GA	Vehicle	12	379
GA0046	167	27.5883	GA	Vehicle	15	383
GA0046	167	27.5883	GA	Vehicle	19	387
GA0046	167	27.5883	GA	Vehicle	22	409
GA0046	168	27.5883	GA	Vehicle	0	179
GA0046	168	27.5883	GA	Vehicle	5	155
GA0046	168	27.5883	GA	Vehicle	8	201
GA0046	168	27.5883	GA	Vehicle	12	254
GA0046	168	27.5883	GA	Vehicle	15	352
GA0046	168	27.5883	GA	Vehicle	19	476
GA0046	168	27.5883	GA	Vehicle	22	573
GA0055	169	22.0566	GA	Vehicle	0	120
GA0055	169	22.0566	GA	Vehicle	3	158
GA0055	169	22.0566	GA	Vehicle	7	214
GA0055	169	22.0566	GA	Vehicle	10	302
GA0055	169	22.0566	GA	Vehicle	14	364
GA0055	169	22.0566	GA	Vehicle	17	455
GA0055	169	22.0566	GA	Vehicle	21	524
GA0055	170	22.0566	GA	Vehicle	0	161
GA0055	170	22.0566	GA	Vehicle	3	171
GA0055	170	22.0566	GA	Vehicle	7	218
GA0055	170	22.0566	GA	Vehicle	10	280
GA0055	170	22.0566	GA	Vehicle	14	530
GA0055	170	22.0566	GA	Vehicle	17	695
GA0055	170	22.0566	GA	Vehicle	21	752
GA0055	171	22.0566	GA	Vehicle	0	112
GA0055	171	22.0566	GA	Vehicle	3	158
GA0055	171	22.0566	GA	Vehicle	7	210
GA0055	171	22.0566	GA	Vehicle	10	297
GA0055	171	22.0566	GA	Vehicle	14	486
GA0055	171	22.0566	GA	Vehicle	17	600
GA0055	171	22.0566	GA	Vehicle	21	619
GA0055	172	22.0566	GA	Vehicle	0	223
GA0055	172	22.0566	GA	Vehicle	3	252
GA0055	172	22.0566	GA	Vehicle	7	341
GA0055	172	22.0566	GA	Vehicle	10	439
GA0055	172	22.0566	GA	Vehicle	14	661
GA0055	172	22.0566	GA	Vehicle	17	838
GA0055	172	22.0566	GA	Vehicle	21	943
GA0055	173	22.0566	GA	Vehicle	0	172
GA0055	173	22.0566	GA	Vehicle	3	285
GA0055	173	22.0566	GA	Vehicle	7	347
GA0055	173	22.0566	GA	Vehicle	10	421
GA0055	173	22.0566	GA	Vehicle	14	513
GA0055	173	22.0566	GA	Vehicle	17	585
GA0055	173	22.0566	GA	Vehicle	21	672
GA0055	174	22.0566	GA	Vehicle	0	147
GA0055	174	22.0566	GA	Vehicle	3	258
GA0055	174	22.0566	GA	Vehicle	7	346
GA0055	174	22.0566	GA	Vehicle	10	381
GA0055	174	22.0566	GA	Vehicle	14	539
GA0055	174	22.0566	GA	Vehicle	17	775
GA0055	174	22.0566	GA	Vehicle	21	963
GA0055	175	22.0566	GA	Vehicle	0	293
GA0055	175	22.0566	GA	Vehicle	3	360
GA0055	175	22.0566	GA	Vehicle	7	438
GA0055	175	22.0566	GA	Vehicle	10	652
GA0055	175	22.0566	GA	Vehicle	14	902
GA0055	175	22.0566	GA	Vehicle	17	1067
GA0055	175	22.0566	GA	Vehicle	21	1386
GA0055	176	22.0566	GA	Vehicle	0	255
GA0055	176	22.0566	GA	Vehicle	3	388
GA0055	176	22.0566	GA	Vehicle	7	425
GA0055	176	22.0566	GA	Vehicle	10	487
GA0055	176	22.0566	GA	Vehicle	14	672
GA0055	176	22.0566	GA	Vehicle	17	749
GA0055	176	22.0566	GA	Vehicle	21	720
GA0060	177	22.3494	GA	Vehicle	0	146
GA0060	177	22.3494	GA	Vehicle	2	147
GA0060	177	22.3494	GA	Vehicle	6	163
GA0060	177	22.3494	GA	Vehicle	9	267
GA0060	177	22.3494	GA	Vehicle	13	340
GA0060	177	22.3494	GA	Vehicle	16	301
GA0060	177	22.3494	GA	Vehicle	20	400
GA0060	178	22.3494	GA	Vehicle	0	172
GA0060	178	22.3494	GA	Vehicle	2	253
GA0060	178	22.3494	GA	Vehicle	6	337
GA0060	178	22.3494	GA	Vehicle	9	344
GA0060	178	22.3494	GA	Vehicle	13	553
GA0060	178	22.3494	GA	Vehicle	16	681
GA0060	178	22.3494	GA	Vehicle	20	681
GA0060	179	22.3494	GA	Vehicle	0	110
GA0060	179	22.3494	GA	Vehicle	2	114
GA0060	179	22.3494	GA	Vehicle	6	154
GA0060	179	22.3494	GA	Vehicle	9	235
GA0060	179	22.3494	GA	Vehicle	13	340
GA0060	179	22.3494	GA	Vehicle	16	300
GA0060	179	22.3494	GA	Vehicle	20	370
GA0060	180	22.3494	GA	Vehicle	0	121
GA0060	180	22.3494	GA	Vehicle	2	161
GA0060	180	22.3494	GA	Vehicle	6	228
GA0060	180	22.3494	GA	Vehicle	9	315
GA0060	180	22.3494	GA	Vehicle	13	295
GA0060	180	22.3494	GA	Vehicle	16	324
GA0060	180	22.3494	GA	Vehicle	20	396
GA0060	181	22.3494	GA	Vehicle	0	124
GA0060	181	22.3494	GA	Vehicle	2	143
GA0060	181	22.3494	GA	Vehicle	6	135
GA0060	181	22.3494	GA	Vehicle	9	137
GA0060	181	22.3494	GA	Vehicle	13	236
GA0060	181	22.3494	GA	Vehicle	16	199
GA0060	181	22.3494	GA	Vehicle	20	250
GA0060	182	22.3494	GA	Vehicle	0	112
GA0060	182	22.3494	GA	Vehicle	2	137
GA0060	182	22.3494	GA	Vehicle	6	131
GA0060	182	22.3494	GA	Vehicle	9	147
GA0060	182	22.3494	GA	Vehicle	13	192
GA0060	182	22.3494	GA	Vehicle	16	192
GA0060	182	22.3494	GA	Vehicle	20	279
GA0060	183	22.3494	GA	Vehicle	0	176
GA0060	183	22.3494	GA	Vehicle	2	220
GA0060	183	22.3494	GA	Vehicle	6	305
GA0060	183	22.3494	GA	Vehicle	9	358
GA0060	183	22.3494	GA	Vehicle	13	588
GA0060	183	22.3494	GA	Vehicle	16	666
GA0060	183	22.3494	GA	Vehicle	20	807
GA0060	184	22.3494	GA	Vehicle	0	226
GA0060	184	22.3494	GA	Vehicle	2	380
GA0060	184	22.3494	GA	Vehicle	6	411
GA0060	184	22.3494	GA	Vehicle	9	558
GA0060	184	22.3494	GA	Vehicle	13	717
GA0060	184	22.3494	GA	Vehicle	16	919
GA0060	184	22.3494	GA	Vehicle	20	1556
GA0074	185	19.9814	GA	Vehicle	0	275
GA0074	185	19.9814	GA	Vehicle	3	382
GA0074	185	19.9814	GA	Vehicle	7	481
GA0074	185	19.9814	GA	Vehicle	10	653
GA0074	185	19.9814	GA	Vehicle	14	553
GA0074	185	19.9814	GA	Vehicle	17	950
GA0074	185	19.9814	GA	Vehicle	22	965
GA0074	186	19.9814	GA	Vehicle	0	91
GA0074	186	19.9814	GA	Vehicle	3	107
GA0074	186	19.9814	GA	Vehicle	7	115
GA0074	186	19.9814	GA	Vehicle	10	61
GA0074	186	19.9814	GA	Vehicle	14	147
GA0074	186	19.9814	GA	Vehicle	17	205
GA0074	186	19.9814	GA	Vehicle	22	285
GA0074	187	19.9814	GA	Vehicle	0	100
GA0074	187	19.9814	GA	Vehicle	3	214
GA0074	187	19.9814	GA	Vehicle	7	229
GA0074	187	19.9814	GA	Vehicle	10	332
GA0074	187	19.9814	GA	Vehicle	14	466
GA0074	187	19.9814	GA	Vehicle	17	668
GA0074	187	19.9814	GA	Vehicle	22	763
GA0074	188	19.9814	GA	Vehicle	0	110
GA0074	188	19.9814	GA	Vehicle	3	602
GA0074	188	19.9814	GA	Vehicle	7	536
GA0074	188	19.9814	GA	Vehicle	10	1047
GA0074	188	19.9814	GA	Vehicle	14	1203
GA0074	188	19.9814	GA	Vehicle	17	1093
GA0074	188	19.9814	GA	Vehicle	22	1623
GA0074	189	19.9814	GA	Vehicle	0	258
GA0074	189	19.9814	GA	Vehicle	3	508
GA0074	189	19.9814	GA	Vehicle	7	609
GA0074	189	19.9814	GA	Vehicle	10	804
GA0074	189	19.9814	GA	Vehicle	14	996
GA0074	189	19.9814	GA	Vehicle	17	1175
GA0074	189	19.9814	GA	Vehicle	22	1424
GA0074	190	19.9814	GA	Vehicle	0	151
GA0074	190	19.9814	GA	Vehicle	3	307
GA0074	190	19.9814	GA	Vehicle	7	482
GA0074	190	19.9814	GA	Vehicle	10	641
GA0074	190	19.9814	GA	Vehicle	14	790
GA0074	190	19.9814	GA	Vehicle	17	1172
GA0074	191	19.9814	GA	Vehicle	0	124
GA0074	191	19.9814	GA	Vehicle	3	255
GA0074	191	19.9814	GA	Vehicle	7	517
GA0074	191	19.9814	GA	Vehicle	10	605
GA0074	191	19.9814	GA	Vehicle	14	862
GA0074	191	19.9814	GA	Vehicle	17	1087
GA0074	191	19.9814	GA	Vehicle	22	1725
GA0074	192	19.9814	GA	Vehicle	0	154
GA0074	192	19.9814	GA	Vehicle	3	310
GA0074	192	19.9814	GA	Vehicle	7	750
GA0074	192	19.9814	GA	Vehicle	10	993
GA0074	192	19.9814	GA	Vehicle	14	772
GA0074	192	19.9814	GA	Vehicle	17	1284
GA0074	192	19.9814	GA	Vehicle	22	1632
GA0075	193	29.8311	GA	Vehicle	0	95
GA0075	193	29.8311	GA	Vehicle	3	172
GA0075	193	29.8311	GA	Vehicle	7	283
GA0075	193	29.8311	GA	Vehicle	10	483
GA0075	193	29.8311	GA	Vehicle	14	470
GA0075	193	29.8311	GA	Vehicle	17	404
GA0075	193	29.8311	GA	Vehicle	21	407
GA0075	194	29.8311	GA	Vehicle	0	158
GA0075	194	29.8311	GA	Vehicle	3	197
GA0075	194	29.8311	GA	Vehicle	7	414
GA0075	194	29.8311	GA	Vehicle	10	403
GA0075	194	29.8311	GA	Vehicle	14	636
GA0075	194	29.8311	GA	Vehicle	17	576
GA0075	194	29.8311	GA	Vehicle	21	776
GA0075	195	29.8311	GA	Vehicle	0	374
GA0075	195	29.8311	GA	Vehicle	3	533
GA0075	195	29.8311	GA	Vehicle	7	880
GA0075	195	29.8311	GA	Vehicle	10	876
GA0075	195	29.8311	GA	Vehicle	14	1109
GA0075	195	29.8311	GA	Vehicle	17	1110
GA0075	195	29.8311	GA	Vehicle	21	1144
GA0075	196	29.8311	GA	Vehicle	0	249
GA0075	196	29.8311	GA	Vehicle	3	253
GA0075	196	29.8311	GA	Vehicle	7	452
GA0075	196	29.8311	GA	Vehicle	10	487
GA0075	196	29.8311	GA	Vehicle	14	586
GA0075	196	29.8311	GA	Vehicle	17	677
GA0075	196	29.8311	GA	Vehicle	21	587
GA0075	197	29.8311	GA	Vehicle	0	191
GA0075	197	29.8311	GA	Vehicle	3	196
GA0075	197	29.8311	GA	Vehicle	7	372
GA0075	197	29.8311	GA	Vehicle	10	357
GA0075	197	29.8311	GA	Vehicle	14	476
GA0075	197	29.8311	GA	Vehicle	17	506
GA0075	197	29.8311	GA	Vehicle	21	609
GA0075	198	29.8311	GA	Vehicle	0	132
GA0075	198	29.8311	GA	Vehicle	3	247
GA0075	198	29.8311	GA	Vehicle	7	384
GA0075	198	29.8311	GA	Vehicle	10	370
GA0075	198	29.8311	GA	Vehicle	14	520
GA0075	198	29.8311	GA	Vehicle	17	582
GA0075	198	29.8311	GA	Vehicle	21	694
GA0075	199	29.8311	GA	Vehicle	0	144
GA0075	199	29.8311	GA	Vehicle	3	157
GA0075	199	29.8311	GA	Vehicle	7	266
GA0075	199	29.8311	GA	Vehicle	10	437
GA0075	199	29.8311	GA	Vehicle	14	385
GA0075	199	29.8311	GA	Vehicle	17	324
GA0075	199	29.8311	GA	Vehicle	21	482
GA0075	200	29.8311	GA	Vehicle	0	244
GA0075	200	29.8311	GA	Vehicle	3	292
GA0075	200	29.8311	GA	Vehicle	7	477
GA0075	200	29.8311	GA	Vehicle	10	500
GA0075	200	29.8311	GA	Vehicle	14	676
GA0075	200	29.8311	GA	Vehicle	17	712
GA0075	200	29.8311	GA	Vehicle	21	795
GA0080	201	21.6248	GA	Vehicle	0	142
GA0080	201	21.6248	GA	Vehicle	3	151
GA0080	201	21.6248	GA	Vehicle	7	141
GA0080	201	21.6248	GA	Vehicle	10	227
GA0080	201	21.6248	GA	Vehicle	14	496
GA0080	201	21.6248	GA	Vehicle	17	548
GA0080	201	21.6248	GA	Vehicle	21	626
GA0080	202	21.6248	GA	Vehicle	0	95
GA0080	202	21.6248	GA	Vehicle	3	114
GA0080	202	21.6248	GA	Vehicle	7	187
GA0080	202	21.6248	GA	Vehicle	10	277
GA0080	202	21.6248	GA	Vehicle	14	589
GA0080	202	21.6248	GA	Vehicle	17	637
GA0080	202	21.6248	GA	Vehicle	21	679
GA0080	203	21.6248	GA	Vehicle	0	134
GA0080	203	21.6248	GA	Vehicle	3	184
GA0080	203	21.6248	GA	Vehicle	7	528
GA0080	203	21.6248	GA	Vehicle	10	278
GA0080	203	21.6248	GA	Vehicle	14	734
GA0080	203	21.6248	GA	Vehicle	17	473
GA0080	203	21.6248	GA	Vehicle	21	653
GA0080	204	21.6248	GA	Vehicle	0	165
GA0080	204	21.6248	GA	Vehicle	3	305
GA0080	204	21.6248	GA	Vehicle	7	422
GA0080	204	21.6248	GA	Vehicle	10	799
GA0080	204	21.6248	GA	Vehicle	14	847
GA0080	204	21.6248	GA	Vehicle	17	1004
GA0080	204	21.6248	GA	Vehicle	21	1297
GA0080	205	21.6248	GA	Vehicle	0	154
GA0080	205	21.6248	GA	Vehicle	3	132
GA0080	205	21.6248	GA	Vehicle	7	371
GA0080	205	21.6248	GA	Vehicle	10	389
GA0080	205	21.6248	GA	Vehicle	14	632
GA0080	205	21.6248	GA	Vehicle	17	767
GA0080	205	21.6248	GA	Vehicle	21	1155
GA0080	206	21.6248	GA	Vehicle	0	183
GA0080	206	21.6248	GA	Vehicle	3	260
GA0080	206	21.6248	GA	Vehicle	7	481
GA0080	206	21.6248	GA	Vehicle	10	609
GA0080	206	21.6248	GA	Vehicle	14	551
GA0080	206	21.6248	GA	Vehicle	17	663
GA0080	206	21.6248	GA	Vehicle	21	1358
GA0080	207	21.6248	GA	Vehicle	0	200
GA0080	207	21.6248	GA	Vehicle	3	224
GA0080	207	21.6248	GA	Vehicle	7	511
GA0080	207	21.6248	GA	Vehicle	10	574
GA0080	207	21.6248	GA	Vehicle	14	491
GA0080	207	21.6248	GA	Vehicle	17	777
GA0080	207	21.6248	GA	Vehicle	21	1243
GA0080	208	21.6248	GA	Vehicle	0	212
GA0080	208	21.6248	GA	Vehicle	3	215
GA0080	208	21.6248	GA	Vehicle	7	440
GA0080	208	21.6248	GA	Vehicle	10	619
GA0080	208	21.6248	GA	Vehicle	14	580
GA0080	208	21.6248	GA	Vehicle	17	752
GA0080	208	21.6248	GA	Vehicle	21	925
GA0087	209	30.9156	GA	Vehicle	0	215
GA0087	209	30.9156	GA	Vehicle	3	245
GA0087	209	30.9156	GA	Vehicle	7	320
GA0087	209	30.9156	GA	Vehicle	10	445
GA0087	209	30.9156	GA	Vehicle	14	448
GA0087	209	30.9156	GA	Vehicle	17	673
GA0087	209	30.9156	GA	Vehicle	21	690
GA0087	210	30.9156	GA	Vehicle	0	173
GA0087	210	30.9156	GA	Vehicle	3	205
GA0087	210	30.9156	GA	Vehicle	7	427
GA0087	210	30.9156	GA	Vehicle	10	461
GA0087	210	30.9156	GA	Vehicle	14	583
GA0087	210	30.9156	GA	Vehicle	17	646
GA0087	210	30.9156	GA	Vehicle	21	691
GA0087	211	30.9156	GA	Vehicle	0	142
GA0087	211	30.9156	GA	Vehicle	3	304
GA0087	211	30.9156	GA	Vehicle	7	446
GA0087	211	30.9156	GA	Vehicle	10	513
GA0087	211	30.9156	GA	Vehicle	14	536
GA0087	211	30.9156	GA	Vehicle	17	643
GA0087	211	30.9156	GA	Vehicle	21	847
GA0087	212	30.9156	GA	Vehicle	0	278
GA0087	212	30.9156	GA	Vehicle	3	596
GA0087	212	30.9156	GA	Vehicle	7	782
GA0087	212	30.9156	GA	Vehicle	10	1051
GA0087	212	30.9156	GA	Vehicle	14	1183
GA0087	212	30.9156	GA	Vehicle	17	1377
GA0087	212	30.9156	GA	Vehicle	21	1693
GA0087	213	30.9156	GA	Vehicle	0	164
GA0087	213	30.9156	GA	Vehicle	3	276
GA0087	213	30.9156	GA	Vehicle	7	322
GA0087	213	30.9156	GA	Vehicle	10	389
GA0087	213	30.9156	GA	Vehicle	14	447
GA0087	213	30.9156	GA	Vehicle	17	495
GA0087	213	30.9156	GA	Vehicle	21	670
GA0087	214	30.9156	GA	Vehicle	0	227
GA0087	214	30.9156	GA	Vehicle	3	353
GA0087	214	30.9156	GA	Vehicle	7	649
GA0087	214	30.9156	GA	Vehicle	10	713
GA0087	214	30.9156	GA	Vehicle	14	1046
GA0087	214	30.9156	GA	Vehicle	17	1332
GA0087	214	30.9156	GA	Vehicle	21	1527
GA0087	215	30.9156	GA	Vehicle	0	202
GA0087	215	30.9156	GA	Vehicle	3	364
GA0087	215	30.9156	GA	Vehicle	7	392
GA0087	215	30.9156	GA	Vehicle	10	435
GA0087	215	30.9156	GA	Vehicle	14	540
GA0087	215	30.9156	GA	Vehicle	17	776
GA0087	215	30.9156	GA	Vehicle	21	807
GA0087	216	30.9156	GA	Vehicle	0	154
GA0087	216	30.9156	GA	Vehicle	3	214
GA0087	216	30.9156	GA	Vehicle	7	306
GA0087	216	30.9156	GA	Vehicle	10	488
GA0087	216	30.9156	GA	Vehicle	14	551
GA0087	216	30.9156	GA	Vehicle	17	717
GA0087	216	30.9156	GA	Vehicle	21	870
GA0095	217	92.3393	GA	Vehicle	0	94
GA0095	217	92.3393	GA	Vehicle	3	201
GA0095	217	92.3393	GA	Vehicle	7	282
GA0095	217	92.3393	GA	Vehicle	10	392
GA0095	217	92.3393	GA	Vehicle	14	436
GA0095	217	92.3393	GA	Vehicle	17	575
GA0095	217	92.3393	GA	Vehicle	21	787
GA0095	218	92.3393	GA	Vehicle	0	188
GA0095	218	92.3393	GA	Vehicle	3	205
GA0095	218	92.3393	GA	Vehicle	7	224
GA0095	218	92.3393	GA	Vehicle	10	305
GA0095	218	92.3393	GA	Vehicle	14	328
GA0095	218	92.3393	GA	Vehicle	17	334
GA0095	218	92.3393	GA	Vehicle	21	419
GA0095	219	92.3393	GA	Vehicle	0	219
GA0095	219	92.3393	GA	Vehicle	3	361
GA0095	219	92.3393	GA	Vehicle	7	517
GA0095	219	92.3393	GA	Vehicle	10	566
GA0095	219	92.3393	GA	Vehicle	14	571
GA0095	219	92.3393	GA	Vehicle	17	683
GA0095	219	92.3393	GA	Vehicle	21	712
GA0095	220	92.3393	GA	Vehicle	0	311
GA0095	220	92.3393	GA	Vehicle	3	386
GA0095	220	92.3393	GA	Vehicle	7	458
GA0095	220	92.3393	GA	Vehicle	10	533
GA0095	220	92.3393	GA	Vehicle	14	561
GA0095	220	92.3393	GA	Vehicle	17	623
GA0095	220	92.3393	GA	Vehicle	21	654
GA0095	221	92.3393	GA	Vehicle	0	167
GA0095	221	92.3393	GA	Vehicle	3	234
GA0095	221	92.3393	GA	Vehicle	7	320
GA0095	221	92.3393	GA	Vehicle	10	369
GA0095	221	92.3393	GA	Vehicle	14	468
GA0095	221	92.3393	GA	Vehicle	17	516
GA0095	221	92.3393	GA	Vehicle	21	522
GA0095	222	92.3393	GA	Vehicle	0	384
GA0095	222	92.3393	GA	Vehicle	3	485
GA0095	222	92.3393	GA	Vehicle	7	656
GA0095	222	92.3393	GA	Vehicle	10	724
GA0095	222	92.3393	GA	Vehicle	14	901
GA0095	222	92.3393	GA	Vehicle	17	925
GA0095	222	92.3393	GA	Vehicle	21	968
GA0095	223	92.3393	GA	Vehicle	0	120
GA0095	223	92.3393	GA	Vehicle	3	159
GA0095	223	92.3393	GA	Vehicle	7	245
GA0095	223	92.3393	GA	Vehicle	10	263
GA0095	223	92.3393	GA	Vehicle	14	275
GA0095	223	92.3393	GA	Vehicle	17	289
GA0095	223	92.3393	GA	Vehicle	21	324
GA0095	224	92.3393	GA	Vehicle	0	260
GA0095	224	92.3393	GA	Vehicle	3	455
GA0095	224	92.3393	GA	Vehicle	7	535
GA0095	224	92.3393	GA	Vehicle	10	682
GA0095	224	92.3393	GA	Vehicle	14	717
GA0095	224	92.3393	GA	Vehicle	17	748
GA0095	224	92.3393	GA	Vehicle	21	817
GA0098	225	22.8214	GA	Vehicle	0	127
GA0098	225	22.8214	GA	Vehicle	5	153
GA0098	225	22.8214	GA	Vehicle	8	179
GA0098	225	22.8214	GA	Vehicle	12	207
GA0098	225	22.8214	GA	Vehicle	15	242
GA0098	225	22.8214	GA	Vehicle	19	338
GA0098	225	22.8214	GA	Vehicle	22	351
GA0098	226	22.8214	GA	Vehicle	0	157
GA0098	226	22.8214	GA	Vehicle	5	170
GA0098	226	22.8214	GA	Vehicle	8	206
GA0098	226	22.8214	GA	Vehicle	12	220
GA0098	226	22.8214	GA	Vehicle	15	239
GA0098	226	22.8214	GA	Vehicle	19	264
GA0098	226	22.8214	GA	Vehicle	22	342
GA0098	227	22.8214	GA	Vehicle	0	223
GA0098	227	22.8214	GA	Vehicle	5	280
GA0098	227	22.8214	GA	Vehicle	8	265
GA0098	227	22.8214	GA	Vehicle	12	343
GA0098	227	22.8214	GA	Vehicle	15	384
GA0098	227	22.8214	GA	Vehicle	19	551
GA0098	227	22.8214	GA	Vehicle	22	589
GA0098	228	22.8214	GA	Vehicle	0	139
GA0098	228	22.8214	GA	Vehicle	5	215
GA0098	228	22.8214	GA	Vehicle	8	215
GA0098	228	22.8214	GA	Vehicle	12	293
GA0098	228	22.8214	GA	Vehicle	15	341
GA0098	228	22.8214	GA	Vehicle	19	496
GA0098	228	22.8214	GA	Vehicle	22	521
GA0098	229	22.8214	GA	Vehicle	0	199
GA0098	229	22.8214	GA	Vehicle	5	300
GA0098	229	22.8214	GA	Vehicle	8	382
GA0098	229	22.8214	GA	Vehicle	12	470
GA0098	229	22.8214	GA	Vehicle	15	525
GA0098	229	22.8214	GA	Vehicle	19	747
GA0098	229	22.8214	GA	Vehicle	22	769
GA0098	230	22.8214	GA	Vehicle	0	187
GA0098	230	22.8214	GA	Vehicle	5	268
GA0098	230	22.8214	GA	Vehicle	8	313
GA0098	230	22.8214	GA	Vehicle	12	342
GA0098	230	22.8214	GA	Vehicle	15	395
GA0098	230	22.8214	GA	Vehicle	19	394
GA0098	230	22.8214	GA	Vehicle	22	448
GA0098	231	22.8214	GA	Vehicle	0	190
GA0098	231	22.8214	GA	Vehicle	5	195
GA0098	231	22.8214	GA	Vehicle	8	276
GA0098	231	22.8214	GA	Vehicle	12	297
GA0098	231	22.8214	GA	Vehicle	15	376
GA0098	231	22.8214	GA	Vehicle	19	482
GA0098	231	22.8214	GA	Vehicle	22	511
GA0098	232	22.8214	GA	Vehicle	0	152
GA0098	232	22.8214	GA	Vehicle	5	197
GA0098	232	22.8214	GA	Vehicle	8	285
GA0098	232	22.8214	GA	Vehicle	12	332
GA0098	232	22.8214	GA	Vehicle	15	352
GA0098	232	22.8214	GA	Vehicle	19	454
GA0098	232	22.8214	GA	Vehicle	22	541
GA0114	233	32.4941	GA	Vehicle	0	230
GA0114	233	32.4941	GA	Vehicle	3	307
GA0114	233	32.4941	GA	Vehicle	7	426
GA0114	233	32.4941	GA	Vehicle	10	482
GA0114	233	32.4941	GA	Vehicle	14	747
GA0114	233	32.4941	GA	Vehicle	17	862
GA0114	233	32.4941	GA	Vehicle	21	997
GA0114	234	32.4941	GA	Vehicle	0	172
GA0114	234	32.4941	GA	Vehicle	3	331
GA0114	234	32.4941	GA	Vehicle	7	561
GA0114	234	32.4941	GA	Vehicle	10	631
GA0114	234	32.4941	GA	Vehicle	14	836
GA0114	234	32.4941	GA	Vehicle	17	861
GA0114	234	32.4941	GA	Vehicle	21	1062
GA0114	235	32.4941	GA	Vehicle	0	133
GA0114	235	32.4941	GA	Vehicle	3	216
GA0114	235	32.4941	GA	Vehicle	7	261
GA0114	235	32.4941	GA	Vehicle	10	286
GA0114	235	32.4941	GA	Vehicle	14	402
GA0114	235	32.4941	GA	Vehicle	17	486
GA0114	235	32.4941	GA	Vehicle	21	781
GA0114	236	32.4941	GA	Vehicle	0	190
GA0114	236	32.4941	GA	Vehicle	3	370
GA0114	236	32.4941	GA	Vehicle	7	627
GA0114	236	32.4941	GA	Vehicle	10	747
GA0114	236	32.4941	GA	Vehicle	14	843
GA0114	236	32.4941	GA	Vehicle	17	892
GA0114	236	32.4941	GA	Vehicle	21	1244
GA0114	237	32.4941	GA	Vehicle	0	197
GA0114	237	32.4941	GA	Vehicle	3	336
GA0114	237	32.4941	GA	Vehicle	7	393
GA0114	237	32.4941	GA	Vehicle	10	605
GA0114	237	32.4941	GA	Vehicle	14	750
GA0114	237	32.4941	GA	Vehicle	17	961
GA0114	237	32.4941	GA	Vehicle	21	1041
GA0114	238	32.4941	GA	Vehicle	0	261
GA0114	238	32.4941	GA	Vehicle	3	314
GA0114	238	32.4941	GA	Vehicle	7	495
GA0114	238	32.4941	GA	Vehicle	10	630
GA0114	238	32.4941	GA	Vehicle	14	678
GA0114	238	32.4941	GA	Vehicle	17	675
GA0114	238	32.4941	GA	Vehicle	21	882
GA0114	239	32.4941	GA	Vehicle	0	208
GA0114	239	32.4941	GA	Vehicle	3	416
GA0114	239	32.4941	GA	Vehicle	7	739
GA0114	239	32.4941	GA	Vehicle	10	1052
GA0114	239	32.4941	GA	Vehicle	14	1195
GA0114	239	32.4941	GA	Vehicle	17	1360
GA0114	239	32.4941	GA	Vehicle	21	1740
GA0114	240	32.4941	GA	Vehicle	0	154
GA0114	240	32.4941	GA	Vehicle	3	173
